type,source_tier,inferred_name,folder,ext,era_hints,culture_hints,path
unit,caveman2cosmos,archer weapons,robin hood,.dds,,european,Art/Caveman2Cosmos/art/units/heroes/european/robin hood/archer_weapons.dds
unit,caveman2cosmos,archerarrow,robin hood,.nif,,european,Art/Caveman2Cosmos/art/units/heroes/european/robin hood/archerarrow.nif
unit,caveman2cosmos,elfhood,robin hood,.dds,,european,Art/Caveman2Cosmos/art/units/heroes/european/robin hood/elfhood.dds
unit,caveman2cosmos,elfhood gloss,robin hood,.dds,,european,Art/Caveman2Cosmos/art/units/heroes/european/robin hood/elfhood_gloss.dds
unit,caveman2cosmos,mundschutz,robin hood,.dds,,european,Art/Caveman2Cosmos/art/units/heroes/european/robin hood/mundschutz.dds
unit,caveman2cosmos,platte1,robin hood,.dds,,european,Art/Caveman2Cosmos/art/units/heroes/european/robin hood/platte1.dds
unit,caveman2cosmos,wcape,robin hood,.dds,,european,Art/Caveman2Cosmos/art/units/heroes/european/robin hood/wcape.dds
unit,caveman2cosmos,wcape gloss,robin hood,.dds,,european,Art/Caveman2Cosmos/art/units/heroes/european/robin hood/wcape_gloss.dds
unit,caveman2cosmos,newglossforthraexarmorandweapons,gladiator,.dds,,,Art/Caveman2Cosmos/art/units/heroes/med/spartacus/gladiator/newglossforthraexarmorandweapons.dds
unit,caveman2cosmos,thraex armor and weapons 128,gladiator,.dds,,,Art/Caveman2Cosmos/art/units/heroes/med/spartacus/gladiator/thraex_armor_and_weapons_128.dds
unit,caveman2cosmos,thraex body 128,gladiator,.dds,,,Art/Caveman2Cosmos/art/units/heroes/med/spartacus/gladiator/thraex_body_128.dds
unit,caveman2cosmos,french musketeer 128,highwayman,.dds,colonial,european,Art/Caveman2Cosmos/art/units/highwayman/french_musketeer_128.dds
unit,caveman2cosmos,russiancossack horse 128,highwayman,.dds,,european,Art/Caveman2Cosmos/art/units/highwayman/russiancossack_horse_128.dds
unit,caveman2cosmos,crossbowbolt,horse_crossbowman,.nif,,,Art/Caveman2Cosmos/art/units/horse_crossbowman/crossbowbolt.nif
unit,caveman2cosmos,cuirassier,horse_crossbowman,.kfm,,,Art/Caveman2Cosmos/art/units/horse_crossbowman/cuirassier.kfm
unit,caveman2cosmos,horsearcher horse 128,horse_crossbowman,.dds,,,Art/Caveman2Cosmos/art/units/horse_crossbowman/horsearcher_horse_128.dds
unit,caveman2cosmos,horsearcher weapons 64,horse_crossbowman,.dds,,,Art/Caveman2Cosmos/art/units/horse_crossbowman/horsearcher_weapons_64.dds
unit,caveman2cosmos,horsearcherarrow,horse_crossbowman,.nif,,,Art/Caveman2Cosmos/art/units/horse_crossbowman/horsearcherarrow.nif
unit,caveman2cosmos,scout 128,hunter,.dds,,,Art/Caveman2Cosmos/art/units/hunter/scout_128.dds
unit,caveman2cosmos,acvchasis,acv,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/acv/acvchasis.dds
unit,caveman2cosmos,acvweapons,acv,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/acv/acvweapons.dds
unit,caveman2cosmos,acvchasis,acv_sam,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/acv_sam/acvchasis.dds
unit,caveman2cosmos,acvweapons,acv_sam,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/acv_sam/acvweapons.dds
unit,caveman2cosmos,indianmysorecavalrypurple 128,adventurer,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/adventurer/indianmysorecavalrypurple_128.dds
unit,caveman2cosmos,mamluksaber,adventurer,.dds,,asian;middle_eastern,Art/Caveman2Cosmos/art/units/indian_sparth/adventurer/mamluksaber.dds
unit,caveman2cosmos,mamluksabergloss,adventurer,.dds,,asian;middle_eastern,Art/Caveman2Cosmos/art/units/indian_sparth/adventurer/mamluksabergloss.dds
unit,caveman2cosmos,cannon ancient chinese,ancient_cannon,.dds,ancient;industrial,asian,Art/Caveman2Cosmos/art/units/indian_sparth/ancient_cannon/cannon_ancient_chinese.dds
unit,caveman2cosmos,cannon ancient chinese fx,ancient_cannon,.nif,ancient;industrial,asian,Art/Caveman2Cosmos/art/units/indian_sparth/ancient_cannon/cannon_ancient_chinese_fx.nif
unit,caveman2cosmos,byzantinegreekflamethrower 128,ancient_flamethrower,.dds,ancient;medieval,european;asian,Art/Caveman2Cosmos/art/units/indian_sparth/ancient_flamethrower/byzantinegreekflamethrower_128.dds
unit,caveman2cosmos,chokonu 128,ancient_rocketeer,.dds,ancient,asian,Art/Caveman2Cosmos/art/units/indian_sparth/ancient_rocketeer/chokonu_128.dds
unit,caveman2cosmos,chokunu weapons 64,ancient_rocketeer,.dds,ancient,asian,Art/Caveman2Cosmos/art/units/indian_sparth/ancient_rocketeer/chokunu_weapons_64.dds
unit,caveman2cosmos,antitankinfantry 128,antitankinfantry,.dds,modern,asian,Art/Caveman2Cosmos/art/units/indian_sparth/antitankinfantry/antitankinfantry_128.dds
unit,caveman2cosmos,missionary hindu 128,apothecary,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/apothecary/missionary_hindu_128.dds
unit,caveman2cosmos,indianancientarcher 128,archer,.dds,ancient,asian,Art/Caveman2Cosmos/art/units/indian_sparth/archer/indianancientarcher_128.dds
unit,caveman2cosmos,gunearly,arquebusier,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/arquebusier/gunearly.dds
unit,caveman2cosmos,indianmedlatepikeman 128,arquebusier,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/arquebusier/indianmedlatepikeman_128.dds
unit,caveman2cosmos,grenadiergernadeandsabermiddleeast 128,arsonist,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/arsonist/grenadiergernadeandsabermiddleeast_128.dds
unit,caveman2cosmos,indianmysoregernadier 128,arsonist,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/arsonist/indianmysoregernadier_128.dds
unit,caveman2cosmos,indianancientlightinfantryleatherarmor 128,atlatl,.dds,ancient;modern,asian,Art/Caveman2Cosmos/art/units/indian_sparth/atlatl/indianancientlightinfantryleatherarmor_128.dds
unit,caveman2cosmos,indianshieldancientlarge6,atlatl,.dds,ancient,asian,Art/Caveman2Cosmos/art/units/indian_sparth/atlatl/indianshieldancientlarge6.dds
unit,caveman2cosmos,indianancienttamilaxeman 128,axeman,.dds,ancient,asian,Art/Caveman2Cosmos/art/units/indian_sparth/axeman/indianancienttamilaxeman_128.dds
unit,caveman2cosmos,indianancienttamilaxemangloss 128,axeman,.dds,ancient,asian,Art/Caveman2Cosmos/art/units/indian_sparth/axeman/indianancienttamilaxemangloss_128.dds
unit,caveman2cosmos,indianshield1bosses1,axeman,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/axeman/indianshield1bosses1.dds
unit,caveman2cosmos,indianshield1bosses1gloss,axeman,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/axeman/indianshield1bosses1gloss.dds
unit,caveman2cosmos,indianshield1bosses3,bandit_footpad,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/bandit_footpad/indianshield1bosses3.dds
unit,caveman2cosmos,indianshield1bosses3gloss,bandit_footpad,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/bandit_footpad/indianshield1bosses3gloss.dds
unit,caveman2cosmos,indiantamiltribesmanpants 128,bandit_footpad,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/bandit_footpad/indiantamiltribesmanpants_128.dds
unit,caveman2cosmos,indiantamiltribesmanpantsgloss 128,bandit_footpad,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/bandit_footpad/indiantamiltribesmanpantsgloss_128.dds
unit,caveman2cosmos,indianshield1bosses4,bandit_rider,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/bandit_rider/indianshield1bosses4.dds
unit,caveman2cosmos,indianshield1bosses4gloss,bandit_rider,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/bandit_rider/indianshield1bosses4gloss.dds
unit,caveman2cosmos,indiantamiltribesmanpantsgloss 128,bandit_rider,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/bandit_rider/indiantamiltribesmanpantsgloss_128.dds
unit,caveman2cosmos,indiantamiltribesmanpantshorseman 128,bandit_rider,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/bandit_rider/indiantamiltribesmanpantshorseman_128.dds
unit,caveman2cosmos,persian immortal horsebrowndark 128,bandit_rider,.dds,ancient,asian;middle_eastern,Art/Caveman2Cosmos/art/units/indian_sparth/bandit_rider/persian_immortal_horsebrowndark_128.dds
unit,caveman2cosmos,indianmedlatelightinfantryman 128,big_game_hunter,.dds,modern,asian,Art/Caveman2Cosmos/art/units/indian_sparth/big_game_hunter/indianmedlatelightinfantryman_128.dds
unit,caveman2cosmos,middleeasternsnaphance,big_game_hunter,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/big_game_hunter/middleeasternsnaphance.dds
unit,caveman2cosmos,btr80,btr80,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/btr80/btr80.dds
unit,caveman2cosmos,arabiacamelarcherarrow,camel_archer,.nif,,asian;middle_eastern,Art/Caveman2Cosmos/art/units/indian_sparth/camel_archer/arabiacamelarcherarrow.nif
unit,caveman2cosmos,camelarcher archer 128,camel_archer,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/camel_archer/camelarcher_archer_128.dds
unit,caveman2cosmos,camelarcher camel 128,camel_archer,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/camel_archer/camelarcher_camel_128.dds
unit,caveman2cosmos,cataphract camel 128,camel_knight,.dds,medieval,asian,Art/Caveman2Cosmos/art/units/indian_sparth/camel_knight/cataphract_camel_128.dds
unit,caveman2cosmos,ethiopianoromowarrior blue128,camel_knight,.dds,medieval,asian;african,Art/Caveman2Cosmos/art/units/indian_sparth/camel_knight/ethiopianoromowarrior_blue128.dds
unit,caveman2cosmos,unique babylon bowman 128,camel_knight,.dds,ancient;medieval,asian;middle_eastern,Art/Caveman2Cosmos/art/units/indian_sparth/camel_knight/unique_babylon_bowman_128.dds
unit,caveman2cosmos,camelarcher archer 128,camel_rider,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/camel_rider/camelarcher_archer_128.dds
unit,caveman2cosmos,camelarcher camel 128,camel_rider,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/camel_rider/camelarcher_camel_128.dds
unit,caveman2cosmos,indianmysorecannonmanwhite 128,cannon,.dds,industrial,asian,Art/Caveman2Cosmos/art/units/indian_sparth/cannon/indianmysorecannonmanwhite_128.dds
unit,caveman2cosmos,mysorecannonearly,cannon,.dds,industrial,asian,Art/Caveman2Cosmos/art/units/indian_sparth/cannon/mysorecannonearly.dds
unit,caveman2cosmos,mysorecannonearly 128,cannon,.dds,industrial,asian,Art/Caveman2Cosmos/art/units/indian_sparth/cannon/mysorecannonearly_128.dds
unit,caveman2cosmos,mysorecannonearlygloss 128,cannon,.dds,industrial,asian,Art/Caveman2Cosmos/art/units/indian_sparth/cannon/mysorecannonearlygloss_128.dds
unit,caveman2cosmos,cuirassier horse black 128,carabanier,.dds,,asian;middle_eastern,Art/Caveman2Cosmos/art/units/indian_sparth/carabanier/cuirassier_horse_black_128.dds
unit,caveman2cosmos,indianmedlatelightcavalry 128,carabanier,.dds,,asian;middle_eastern,Art/Caveman2Cosmos/art/units/indian_sparth/carabanier/indianmedlatelightcavalry_128.dds
unit,caveman2cosmos,indianmedlatelightcavalrygloss 128,carabanier,.dds,,asian;middle_eastern,Art/Caveman2Cosmos/art/units/indian_sparth/carabanier/indianmedlatelightcavalrygloss_128.dds
unit,caveman2cosmos,middleeasternsnaphance,carabanier,.dds,,asian;middle_eastern,Art/Caveman2Cosmos/art/units/indian_sparth/carabanier/middleeasternsnaphance.dds
unit,caveman2cosmos,indiancolonialsepoymutineercavalry 128,cavalry,.dds,colonial,asian,Art/Caveman2Cosmos/art/units/indian_sparth/cavalry/indiancolonialsepoymutineercavalry_128.dds
unit,caveman2cosmos,female hindu 128,celebrity,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/celebrity/female_hindu_128.dds
unit,caveman2cosmos,indian chariot horse 128,chariot,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/chariot/indian_chariot_horse_128.dds
unit,caveman2cosmos,indianancienttamicharioteer 128,chariot,.dds,ancient,asian,Art/Caveman2Cosmos/art/units/indian_sparth/chariot/indianancienttamicharioteer_128.dds
unit,caveman2cosmos,indianancienttamicharioteergloss 128,chariot,.dds,ancient,asian,Art/Caveman2Cosmos/art/units/indian_sparth/chariot/indianancienttamicharioteergloss_128.dds
unit,caveman2cosmos,indianchariot 128,chariot,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/chariot/indianchariot_128.dds
unit,caveman2cosmos,indianchariotgloss 128,chariot,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/chariot/indianchariotgloss_128.dds
unit,caveman2cosmos,indiancholatamiltribesman 128,chariot,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/chariot/indiancholatamiltribesman_128.dds
unit,caveman2cosmos,archer 128,chariot_archer,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/chariot_archer/archer_128.dds
unit,caveman2cosmos,chariot 128,chariot_archer,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/chariot_archer/chariot_128.dds
unit,caveman2cosmos,chariot horse 128,chariot_archer,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/chariot_archer/chariot_horse_128.dds
unit,caveman2cosmos,stone thrower 128,chaser,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/chaser/stone_thrower_128.dds
unit,caveman2cosmos,chinese swordsman128,city_guard,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/city_guard/chinese_swordsman128.dds
unit,caveman2cosmos,female hindu 256,colonist,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/colonist/female_hindu_256.dds
unit,caveman2cosmos,settler me child 128,colonist,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/colonist/settler_me_child_128.dds
unit,caveman2cosmos,indianmuslimpre muhgalslightinfantrybluecoat 128,composite_bowman,.dds,modern,asian,Art/Caveman2Cosmos/art/units/indian_sparth/composite_bowman/indianmuslimpre-muhgalslightinfantrybluecoat_128.dds
unit,caveman2cosmos,indianmuslimpre muhgalslightinfantrybluecoatgloss 128,composite_bowman,.dds,modern,asian,Art/Caveman2Cosmos/art/units/indian_sparth/composite_bowman/indianmuslimpre-muhgalslightinfantrybluecoatgloss_128.dds
unit,caveman2cosmos,indiancholacrossbowman 128,crossbowman,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/crossbowman/indiancholacrossbowman_128.dds
unit,caveman2cosmos,indiancholacrossbowmangloss 128,crossbowman,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/crossbowman/indiancholacrossbowmangloss_128.dds
unit,caveman2cosmos,indianmuslimmughalsheavyinfantrychainmailturban 128,cuirassier,.dds,modern,asian,Art/Caveman2Cosmos/art/units/indian_sparth/cuirassier/indianmuslimmughalsheavyinfantrychainmailturban_128.dds
unit,caveman2cosmos,indianmuslimmughalsheavyinfantrychainmailturbangloss 128,cuirassier,.dds,modern,asian,Art/Caveman2Cosmos/art/units/indian_sparth/cuirassier/indianmuslimmughalsheavyinfantrychainmailturbangloss_128.dds
unit,caveman2cosmos,middleeasternsnaphance,cuirassier,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/cuirassier/middleeasternsnaphance.dds
unit,caveman2cosmos,indiancolonialsepoymutineercavalry 128,dragoon,.dds,colonial,asian,Art/Caveman2Cosmos/art/units/indian_sparth/dragoon/indiancolonialsepoymutineercavalry_128.dds
unit,caveman2cosmos,mamluksaber,dragoon,.dds,,asian;middle_eastern,Art/Caveman2Cosmos/art/units/indian_sparth/dragoon/mamluksaber.dds
unit,caveman2cosmos,mamluksabergloss,dragoon,.dds,,asian;middle_eastern,Art/Caveman2Cosmos/art/units/indian_sparth/dragoon/mamluksabergloss.dds
unit,caveman2cosmos,celticchariotdriver 128,early_chariot,.dds,ancient,european;asian,Art/Caveman2Cosmos/art/units/indian_sparth/early_chariot/celticchariotdriver_128.dds
unit,caveman2cosmos,indianmedmidmediuminfantrymanhelmetpadded 128,early_imperial_guard,.dds,modern,asian,Art/Caveman2Cosmos/art/units/indian_sparth/early_imperial_guard/indianmedmidmediuminfantrymanhelmetpadded_128.dds
unit,caveman2cosmos,indianmedmidmediuminfantrymanhelmetpaddedgloss 128,early_imperial_guard,.dds,modern,asian,Art/Caveman2Cosmos/art/units/indian_sparth/early_imperial_guard/indianmedmidmediuminfantrymanhelmetpaddedgloss_128.dds
unit,caveman2cosmos,indianshield1bosses5,early_imperial_guard,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/early_imperial_guard/indianshield1bosses5.dds
unit,caveman2cosmos,indianshield1bosses5gloss,early_imperial_guard,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/early_imperial_guard/indianshield1bosses5gloss.dds
unit,caveman2cosmos,indianancientspearmanpadded 128,early_maceman,.dds,ancient,asian,Art/Caveman2Cosmos/art/units/indian_sparth/early_maceman/indianancientspearmanpadded_128.dds
unit,caveman2cosmos,indianmacelarge1,early_maceman,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/early_maceman/indianmacelarge1.dds
unit,caveman2cosmos,indianmacelarge1gloss,early_maceman,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/early_maceman/indianmacelarge1gloss.dds
unit,caveman2cosmos,india head,elephant_rider,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/elephant_rider/india_head.dds
unit,caveman2cosmos,newglossforelephantbody,elephant_rider,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/elephant_rider/newglossforelephantbody.dds
unit,caveman2cosmos,newglossforelephantcarriage,elephant_rider,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/elephant_rider/newglossforelephantcarriage.dds
unit,caveman2cosmos,newindiawarelephant 256,elephant_rider,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/elephant_rider/newindiawarelephant_256.dds
unit,caveman2cosmos,peltast 128x256,elephant_rider,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/elephant_rider/peltast_128x256.dds
unit,caveman2cosmos,warelephant carriage 256,elephant_rider,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/elephant_rider/warelephant_carriage_256.dds
unit,caveman2cosmos,warelephant carthage carriage 128,elephant_rider,.dds,ancient,asian,Art/Caveman2Cosmos/art/units/indian_sparth/elephant_rider/warelephant_carthage_carriage_128.dds
unit,caveman2cosmos,warelephant carthage carriage gloss,elephant_rider,.dds,ancient,asian,Art/Caveman2Cosmos/art/units/indian_sparth/elephant_rider/warelephant_carthage_carriage_gloss.dds
unit,caveman2cosmos,hindusettler 128,entertainer,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/entertainer/hindusettler_128.dds
unit,caveman2cosmos,india head2,entertainer,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/entertainer/india_head2.dds
unit,caveman2cosmos,indianmedmidmediuminfantrymanleatherchestarmor 128,explorer,.dds,modern,asian,Art/Caveman2Cosmos/art/units/indian_sparth/explorer/indianmedmidmediuminfantrymanleatherchestarmor_128.dds
unit,caveman2cosmos,indianshield4bosses29,explorer,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/explorer/indianshield4bosses29.dds
unit,caveman2cosmos,indianshield4bosses29gloss,explorer,.dds,,asian,Art/Caveman2Cosmos/art/units/indian_sparth/explorer/indianshield4bosses29gloss.dds
unit,caveman2cosmos,indiancholalightinfantrymanhelmet 128,fanatic,.dds,modern,asian,Art/Caveman2Cosmos/art/units/indian_sparth/fanatic/indiancholalightinfantrymanhelmet_128.dds
unit,caveman2cosmos,indiancholalightinfantrymanhelmetgloss 128,fanatic,.dds,modern,asian,Art/Caveman2Cosmos/art/units/indian_sparth/fanatic/indiancholalightinfantrymanhelmetgloss_128.dds
unit,caveman2cosmos,indianshieldancientlargepinchedmiddle2,fanatic,.dds,ancient,asian,Art/Caveman2Cosmos/art/units/indian_sparth/fanatic/indianshieldancientlargepinchedmiddle2.dds
unit,caveman2cosmos,indianshieldancientlargepinchedmiddle2gloss,fanatic,.dds,ancient,asian,Art/Caveman2Cosmos/art/units/indian_sparth/fanatic/indianshieldancientlargepinchedmiddle2gloss.dds
unit,caveman2cosmos,infantry 128,flamethrower,.dds,modern,asian,Art/Caveman2Cosmos/art/units/indian_sparth/flamethrower/infantry_128.dds
